"County","Water Body","Site Name","Town","Range","Section","Species","Strain","Date","Number","Avg. Length","Operation","Fin Clips, Marks, Tags"
"Iron","Golden Lake GOLDEN LAKE (44N 37W 36)","GOLDEN LAKE                   ","44N","37W","36","Lake trout","Marquette","7/1/1996 12:00:00 AM","210","7.76","State Plant","none"
"Iron","Golden Lake GOLDEN LAKE (44N 37W 36)","GOLDEN LAKE                   ","44N","37W","36","Lake trout","Isle Royale","7/1/1996 12:00:00 AM","30","31.02","State Plant","none"
"Marquette","Squaw Lake SQUAW LAKE (45N 30W 16)","SQUAW LAKE                    ","45N","30W","16","Lake trout","Isle Royale","7/1/1996 12:00:00 AM","30","30.94","State Plant","none"
"Marquette","Squaw Lake SQUAW LAKE (45N 30W 16)","SQUAW LAKE                    ","45N","30W","16","Lake trout","Marquette","7/1/1996 12:00:00 AM","100","15.16","State Plant","none"
"Marquette","Squaw Lake SQUAW LAKE (45N 30W 16)","SQUAW LAKE                    ","45N","30W","16","Lake trout","Marquette","7/1/1996 12:00:00 AM","270","7.76","State Plant","none"
"Iron","Smoky Lake SMOKY LAKE (43N 37W 33)","SMOKY LAKE                    ","43N","37W","33","Lake trout","Marquette","7/2/1996 12:00:00 AM","300","15.71","State Plant","none"
"Marquette","Johnson Lake JOHNSON LAKE (45N 25W 27)","JOHNSON LAKE                  ","45N","25W","27","Lake trout","Isle Royale","7/2/1996 12:00:00 AM","90","33.7","State Plant","none"
"Marquette","Lake Angeline ANGELINE LAKE (47N 27W 10)","ANGELINE LAKE                 ","47N","27W","10","Lake trout","Isle Royale","7/2/1996 12:00:00 AM","60","30.98","State Plant","none"
"Marquette","Lake Angeline ANGELINE LAKE (47N 27W 10)","ANGELINE LAKE                 ","47N","27W","10","Lake trout","Isle Royale","7/2/1996 12:00:00 AM","30","33.31","State Plant","none"
"Marquette","Lake Angeline ANGELINE LAKE (47N 27W 10)","ANGELINE LAKE                 ","47N","27W","10","Lake trout","Marquette","7/2/1996 12:00:00 AM","760","7.76","State Plant","none"
"Baraga","Lake Superior PEQUAMING POINT (51N 32W 05)","PEQUAMING POINT               ","51N","32W","05","Lake trout","Marquette","7/8/1996 12:00:00 AM","12799","7.09","Federal Plant","right pectoral clip"
"Baraga","Lake Superior PEQUAMING POINT (51N 32W 05)","PEQUAMING POINT               ","51N","32W","05","Lake trout","Lake Superior","7/8/1996 12:00:00 AM","8001","7.09","Federal Plant","right pectoral clip"
"Iron","Lake Ottawa OTTAWA LAKE (43N 36W 35)","OTTAWA LAKE                   ","43N","36W","35","Lake trout","Isle Royale","7/24/1996 12:00:00 AM","81","33.7","State Plant","none"
"Iron","Lake Ottawa OTTAWA LAKE (43N 36W 35)","OTTAWA LAKE                   ","43N","36W","35","Lake trout","Isle Royale","7/24/1996 12:00:00 AM","13","33.27","State Plant","none"
"Baraga","Lake Superior PEQUAMING POINT (51N 32W 05)","PEQUAMING POINT               ","51N","32W","05","Lake trout","Lake Superior","9/17/1996 12:00:00 AM","7466","4.88","Tribal Plant","right ventral clip"
"Baraga","Lake Superior PEQUAMING POINT (51N 32W 05)","PEQUAMING POINT               ","51N","32W","05","Lake trout","Lake Superior","9/17/1996 12:00:00 AM","6995","4.88","Tribal Plant","right ventral clip"
"Chippewa","Tahquamenon River LOWER M-123 BRIDGE (48N 06W 15)","LOWER M-123 BRIDGE            ","48N","06W","15","Lake trout","Isle Royale","10/10/1996 12:00:00 AM","110000","4.8","State Plant","right ventral clip"
"Marquette","Silver Lake Basin SILVER LAKE BASIN (49N 28W 08)","SILVER LAKE BASIN             ","49N","28W","08","Lake trout","Lake Ontario","10/30/1996 12:00:00 AM","269","32.01","State Plant","none"
"Marquette","Silver Lake Basin SILVER LAKE BASIN (49N 28W 08)","SILVER LAKE BASIN             ","49N","28W","08","Lake trout","Seneca Lake","10/30/1996 12:00:00 AM","164","28.5","State Plant","none"
"Marquette","Lake Angeline ANGELINE LAKE (47N 27W 10)","ANGELINE LAKE                 ","47N","27W","10","Lake trout","Lewis Lake","11/1/1996 12:00:00 AM","204","27.83","State Plant","none"
"Marquette","Johnson Lake JOHNSON LAKE (45N 25W 27)","JOHNSON LAKE                  ","45N","25W","27","Lake trout","Lewis Lake","11/4/1996 12:00:00 AM","53","27.83","State Plant","none"
"Marquette","Johnson Lake JOHNSON LAKE (45N 25W 27)","JOHNSON LAKE                  ","45N","25W","27","Lake trout","Seneca Lake","11/4/1996 12:00:00 AM","158","28.5","State Plant","none"
"Marquette","Silver Lake Basin SILVER LAKE BASIN (49N 28W 08)","SILVER LAKE BASIN             ","49N","28W","08","Lake trout","Lewis Lake","11/5/1996 12:00:00 AM","63","27.83","State Plant","none"
"Luce","North Manistique (Round) Lake ROUND LAKE (45N 12W 13)","ROUND LAKE                    ","45N","12W","13","Lake trout","","11/12/1996 12:00:00 AM","285","23.5","Federal Plant","none"
"Luce","North Manistique (Round) Lake ROUND LAKE (45N 12W 13)","ROUND LAKE                    ","45N","12W","13","Lake trout","","11/13/1996 12:00:00 AM","196","27.13","Federal Plant","none"
"Benzie","Crystal Lake YACHT CLUB (26N 16W 13)","YACHT CLUB                    ","26N","16W","13","Lake trout","Marquette","4/15/1997 12:00:00 AM","24000","6.42","State Plant","none"
"Benzie","Crystal Lake YACHT CLUB (26N 16W 13)","YACHT CLUB                    ","26N","16W","13","Lake trout","Marquette","4/17/1997 12:00:00 AM","20530","6.06","State Plant","none"
"Benzie","Crystal Lake YACHT CLUB (26N 16W 13)","YACHT CLUB                    ","26N","16W","13","Lake trout","Marquette","4/17/1997 12:00:00 AM","16320","6.06","State Plant","none"
"Leelanau","Glen Lake M-22 NARROWS (28N 14W 03)","M-22 NARROWS                  ","28N","14W","03","Lake trout","Marquette","4/17/1997 12:00:00 AM","5000","6.06","State Plant","none"
"Leelanau","Glen Lake M-22 NARROWS (28N 14W 03)","M-22 NARROWS                  ","28N","14W","03","Lake trout","Marquette","4/21/1997 12:00:00 AM","10220","6.06","State Plant","none"
"Leelanau","North Lake Leelanau EAST LELAND TOWNSHIP PARK (31N 12W 35)","EAST LELAND TOWNSHIP PARK     ","31N","12W","35","Lake trout","Marquette","4/21/1997 12:00:00 AM","10440","6.06","State Plant","none"
"Cheboygan","Mullett Lake TOPINABEE (36N 02W 29)","TOPINABEE                     ","36N","02W","29","Lake trout","Marquette","4/25/1997 12:00:00 AM","25440","6.42","State Plant","none"
"Grand Traverse","Duck Lake INTERLOCHEN STATE PARK (26N 12W 28)","INTERLOCHEN STATE PARK        ","26N","12W","28","Lake trout","Marquette","4/28/1997 12:00:00 AM","5090","6.46","State Plant","none"
"Grand Traverse","Green Lake GREEN LAKE P.A.S. (25N 12W 05)","GREEN LAKE P.A.S.             ","25N","12W","05","Lake trout","Marquette","4/28/1997 12:00:00 AM","9130","6.46","State Plant","none"
"Kalkaska","Blue Lake BIG BLUE LAKE P.A.S. (28N 05W 22)","BIG BLUE LAKE P.A.S.          ","28N","05W","22","Lake trout","Marquette","4/28/1997 12:00:00 AM","1540","6.46","State Plant","none"
"Charlevoix","Lake Charlevoix IRONTON (33N 07W 17)","IRONTON                       ","33N","07W","17","Lake trout","Marquette","4/29/1997 12:00:00 AM","6000","6.46","State Plant","none"
"Cheboygan","Mullett Lake BOY SCOUT CAMP (36N 02W 24)","BOY SCOUT CAMP                ","36N","02W","24","Lake trout","Marquette","4/29/1997 12:00:00 AM","15000","6.46","State Plant","none"
"Chippewa","Lake Huron DRUMMOND ISLAND-CREAM CITY PT. (41N 05E 22)","DRUMMOND ISLAND-CREAM CITY PT.","41N","05E","22","Lake trout","Seneca Lake","4/29/1997 12:00:00 AM","67900","6.69","Federal Plant","adipose, coded wire tag"
"Chippewa","Lake Huron DRUMMOND ISLAND-CREAM CITY PT. (41N 05E 22)","DRUMMOND ISLAND-CREAM CITY PT.","41N","05E","22","Lake trout","Seneca Lake","4/29/1997 12:00:00 AM","67400","6.22","Federal Plant","adipose, coded wire tag"
"Iron","Lake Ottawa OTTAWA LAKE (43N 36W 35)","OTTAWA LAKE                   ","43N","36W","35","Lake trout","Lake Superior","5/1/1997 12:00:00 AM","80","30","Federal Plant","left pectoral clip"
"Crawford","Higgins Lake NORTH STATE PARK (25N 04W 35)","NORTH STATE PARK              ","25N","04W","35","Lake trout","Marquette","5/2/1997 12:00:00 AM","23616","6.46","State Plant","none"
"Leelanau","","GOOD HARBOR BAY REEF-G0814    ","","","","Lake trout","Lewis Lake","5/2/1997 12:00:00 AM","100000","5.51","Federal Plant","right pectoral clip"
"Manistee","","PORTAGE LAKE REEF-G1111       ","","","","Lake trout","Marquette","5/3/1997 12:00:00 AM","53750","5.24","Federal Plant","adipose, coded wire tag"
"Manistee","","PORTAGE LAKE REEF-G1111       ","","","","Lake trout","Lewis Lake","5/3/1997 12:00:00 AM","14300","5.24","Federal Plant","right pectoral clip"
"Charlevoix","Lake Charlevoix ADVANCE (33N 06W 29)","ADVANCE                       ","33N","06W","29","Lake trout","Marquette","5/5/1997 12:00:00 AM","25760","6.46","State Plant","none"
"Charlevoix","Lake Charlevoix ADVANCE (33N 06W 29)","ADVANCE                       ","33N","06W","29","Lake trout","Marquette","5/5/1997 12:00:00 AM","14679","6.46","State Plant","none"
"Charlevoix","Lake Charlevoix IRONTON (33N 07W 17)","IRONTON                       ","33N","07W","17","Lake trout","Marquette","5/6/1997 12:00:00 AM","17220","6.3","State Plant","none"
"Emmet","Lake Michigan L TRAVERSE BAY-PETOSKEY (34N 05W 06)","L TRAVERSE BAY-PETOSKEY       ","34N","05W","06","Lake trout","Seneca Lake","5/6/1997 12:00:00 AM","20150","6.69","Federal Plant","right pectoral clip"
"Emmet","Lake Michigan L TRAVERSE BAY-PETOSKEY (34N 05W 06)","L TRAVERSE BAY-PETOSKEY       ","34N","05W","06","Lake trout","Green Lake","5/6/1997 12:00:00 AM","10000","6.69","Federal Plant","right pectoral clip"
"Emmet","Lake Michigan L TRAVERSE BAY-PETOSKEY (34N 05W 06)","L TRAVERSE BAY-PETOSKEY       ","34N","05W","06","Lake trout","Marquette","5/6/1997 12:00:00 AM","29900","6.77","Federal Plant","right pectoral clip"
"Charlevoix","Lake Charlevoix IRONTON (33N 07W 17)","IRONTON                       ","33N","07W","17","Lake trout","Marquette","5/7/1997 12:00:00 AM","17220","6.5","State Plant","none"
"Muskegon","","SHEBOYGAN REEF-G1706          ","","","","Lake trout","Green Lake","5/7/1997 12:00:00 AM","50400","6.61","Federal Plant","adipose, coded wire tag"
"Baraga","Lake Superior PEQUAMING POINT (51N 32W 05)","PEQUAMING POINT               ","51N","32W","05","Lake trout","Marquette","5/9/1997 12:00:00 AM","50904","6.26","Federal Plant","adipose clip, coded wire tag, left pectoral clip"
"Muskegon","","SHEBOYGAN REEF-G1706          ","","","","Lake trout","Seneca Lake","5/10/1997 12:00:00 AM","50000","6.3","Federal Plant","adipose, coded wire tag"
"Ottawa","","GRAND HAVEN REEF-G2111        ","","","","Lake trout","Green Lake","5/11/1997 12:00:00 AM","60000","7.01","Federal Plant","right pectoral clip"
"Ottawa","","GRAND HAVEN REEF-G2111        ","","","","Lake trout","Isle Royale","5/11/1997 12:00:00 AM","58850","6.22","Federal Plant","right pectoral clip"
"Berrien","","LAKESIDE REEF-G2608           ","","","","Lake trout","Green Lake","5/14/1997 12:00:00 AM","49500","7.01","Federal Plant","right pectoral clip"
"Berrien","","LAKESIDE REEF-G2608           ","","","","Lake trout","Lewis Lake","5/14/1997 12:00:00 AM","13500","6.93","Federal Plant","right pectoral clip"
"Iron","Chicagon Lake CHICAGON LAKE (42N 34W 13)","CHICAGON LAKE                 ","42N","34W","13","Lake trout","Isle Royale","5/14/1997 12:00:00 AM","20520","6.73","State Plant","none"
"Berrien","","MICHIANA REEF-G2706           ","","","","Lake trout","Lewis Lake","5/15/1997 12:00:00 AM","70200","6.77","Federal Plant","right pectoral clip"
"Berrien","","MICHIANA REEF-G2706           ","","","","Lake trout","Green Lake","5/15/1997 12:00:00 AM","18800","6.93","Federal Plant","right pectoral clip"
"Cheboygan","Mullett Lake TOPINABEE (36N 02W 29)","TOPINABEE                     ","36N","02W","29","Lake trout","Isle Royale","5/15/1997 12:00:00 AM","4832","6.73","State Plant","none"
"Crawford","Higgins Lake NORTH STATE PARK (25N 04W 35)","NORTH STATE PARK              ","25N","04W","35","Lake trout","Isle Royale","5/15/1997 12:00:00 AM","4832","6.73","State Plant","none"
"Baraga","Lake Superior KEWEENAW BAY-BARAGA DOCK (51N 33W 34)","KEWEENAW BAY-BARAGA DOCK      ","51N","33W","34","Lake trout","Marquette","5/22/1997 12:00:00 AM","13284","6.69","Federal Plant","adipose clip, coded wire tag, left pectoral clip"
"Oceana","","STONY LAKE REEF-G1609         ","","","","Lake trout","Lake Superior","5/25/1997 12:00:00 AM","63900","5.94","Federal Plant","right pectoral clip"
"Mason","","LUDINGTON REEF-G1409          ","","","","Lake trout","Isle Royale","5/26/1997 12:00:00 AM","54600","6.3","Federal Plant","right pectoral clip"
"Mason","","LUDINGTON REEF-G1409          ","","","","Lake trout","Green Lake","5/26/1997 12:00:00 AM","5400","6.93","Federal Plant","right pectoral clip"
"Benzie","","POINT BETSIE-G0911            ","","","","Lake trout","Marquette","5/27/1997 12:00:00 AM","86100","6.06","Federal Plant","right pectoral clip"
"Benzie","","POINT BETSIE-G0911            ","","","","Lake trout","Lewis Lake","5/27/1997 12:00:00 AM","21000","6.5","Federal Plant","right pectoral clip"
"Leelanau","","GREILICKVILLE-G0915           ","","","","Lake trout","Lewis Lake","5/28/1997 12:00:00 AM","32000","5.87","Federal Plant","right pectoral clip"
"Leelanau","","LEES REEF-G0815               ","","","","Lake trout","Lewis Lake","5/28/1997 12:00:00 AM","70000","5.87","Federal Plant","right pectoral clip"
"Grand Traverse","","E GD TRAVERSE BAY-ACME-G0916  ","","","","Lake trout","Lewis Lake","5/29/1997 12:00:00 AM","41200","5.59","Federal Plant","right pectoral clip"
"Grand Traverse","","OLD MISSION POINT-G0716       ","","","","Lake trout","Marquette","5/29/1997 12:00:00 AM","61800","5.55","Federal Plant","right pectoral clip"
"Charlevoix","","RICHARDS REEF-G0414           ","","","","Lake trout","Lewis Lake","5/30/1997 12:00:00 AM","50000","7.01","Federal Plant","adipose, coded wire tag"
"Charlevoix","","BOULDER REEF-G0413            ","","","","Lake trout","Lewis Lake","5/30/1997 12:00:00 AM","50500","6.89","Federal Plant","adipose, coded wire tag"
"Charlevoix","","GULL ISLAND REEF-G0414        ","","","","Lake trout","Lewis Lake","5/31/1997 12:00:00 AM","47800","7.2","Federal Plant","adipose, coded wire tag"
"Charlevoix","","TROUT ISLAND SHOAL-G0314      ","","","","Lake trout","Lewis Lake","5/31/1997 12:00:00 AM","37600","5.47","Federal Plant","right pectoral clip"
"Charlevoix","","GULL ISLAND REEF-G0414        ","","","","Lake trout","Lake Superior","5/31/1997 12:00:00 AM","23000","6.5","Federal Plant","right pectoral clip"
"Charlevoix","","GULL ISLAND REEF-G0414        ","","","","Lake trout","Lake Superior","6/2/1997 12:00:00 AM","50000","6.5","Federal Plant","adipose, coded wire tag"
"Charlevoix","","GULL ISLAND REEF-G0414        ","","","","Lake trout","Isle Royale","6/2/1997 12:00:00 AM","50000","5.91","Federal Plant","adipose, coded wire tag"
"Baraga","Lake Superior KEWEENAW BAY-BARAGA DOCK (51N 33W 34)","KEWEENAW BAY-BARAGA DOCK      ","51N","33W","34","Lake trout","Marquette","6/3/1997 12:00:00 AM","22734","6.69","Federal Plant","adipose clip, coded wire tag, left pectoral clip"
"Baraga","Lake Superior PEQUAMING POINT (51N 32W 05)","PEQUAMING POINT               ","51N","32W","05","Lake trout","Marquette","6/3/1997 12:00:00 AM","14488","6.69","Federal Plant","adipose clip, coded wire tag, left pectoral clip"
"Iron","Chicagon Lake CHICAGON LAKE (42N 34W 13)","CHICAGON LAKE                 ","42N","34W","13","Lake trout","Marquette","6/3/1997 12:00:00 AM","275","11.3","State Plant","none"
"Iron","Chicagon Lake CHICAGON LAKE (42N 34W 13)","CHICAGON LAKE                 ","42N","34W","13","Lake trout","Marquette","6/3/1997 12:00:00 AM","275","11.3","State Plant","none"
"Iron","Golden Lake GOLDEN LAKE (44N 37W 36)","GOLDEN LAKE                   ","44N","37W","36","Lake trout","Marquette","6/3/1997 12:00:00 AM","190","11.3","State Plant","none"
"Iron","Golden Lake GOLDEN LAKE (44N 37W 36)","GOLDEN LAKE                   ","44N","37W","36","Lake trout","Isle Royale","6/3/1997 12:00:00 AM","7500","7.05","State Plant","none"
"Charlevoix","","BOULDER REEF-G0413            ","","","","Lake trout","Isle Royale","6/4/1997 12:00:00 AM","50300","5.94","Federal Plant","adipose, coded wire tag"
"Charlevoix","","BOULDER REEF-G0413            ","","","","Lake trout","Lake Superior","6/4/1997 12:00:00 AM","50300","6.46","Federal Plant","adipose, coded wire tag"
"Iron","Long Lake LONG LAKE (43N 33W 17)","LONG LAKE                     ","43N","33W","17","Lake trout","Marquette","6/4/1997 12:00:00 AM","280","11.3","State Plant","none"
"Iron","Smoky Lake SMOKY LAKE (43N 37W 33)","SMOKY LAKE                    ","43N","37W","33","Lake trout","Marquette","6/4/1997 12:00:00 AM","280","11.3","State Plant","none"
"Luce","North Manistique (Round) Lake ROUND LAKE (45N 12W 13)","ROUND LAKE                    ","45N","12W","13","Lake trout","Marquette","6/4/1997 12:00:00 AM","470","11.3","State Plant","none"
"Marquette","Squaw Lake SQUAW LAKE (45N 30W 16)","SQUAW LAKE                    ","45N","30W","16","Lake trout","Marquette","6/4/1997 12:00:00 AM","210","11.3","State Plant","none"
"Marquette","Johnson Lake JOHNSON LAKE (45N 25W 27)","JOHNSON LAKE                  ","45N","25W","27","Lake trout","Marquette","6/5/1997 12:00:00 AM","70","20.39","State Plant","right pectoral clip"
"Marquette","Lake Angeline ANGELINE LAKE (47N 27W 10)","ANGELINE LAKE                 ","47N","27W","10","Lake trout","Marquette","6/5/1997 12:00:00 AM","470","11.3","State Plant","none"
"Marquette","Silver Lake Basin SILVER LAKE BASIN (49N 28W 08)","SILVER LAKE BASIN             ","49N","28W","08","Lake trout","Marquette","6/5/1997 12:00:00 AM","2753","10.94","State Plant","none"
"Charlevoix","","RICHARDS REEF-G0414           ","","","","Lake trout","Lake Superior","6/6/1997 12:00:00 AM","50000","6.54","Federal Plant","adipose, coded wire tag"
"Charlevoix","","RICHARDS REEF-G0414           ","","","","Lake trout","Isle Royale","6/6/1997 12:00:00 AM","50000","5.94","Federal Plant","adipose, coded wire tag"
"Schoolcraft","Big Spring BIG SPRING (42N 17W 25)","BIG SPRING                    ","42N","17W","25","Lake trout","Isle Royale","6/6/1997 12:00:00 AM","30","28.46","State Plant","right ventral clip"
"Alpena","","ROCKPORT-G0810                ","","","","Lake trout","Seneca Lake","6/13/1997 12:00:00 AM","62700","7.24","Federal Plant","right pectoral clip"
"Presque Isle","","ROCKPORT-G0710                ","","","","Lake trout","Seneca Lake","6/13/1997 12:00:00 AM","41700","7.01","Federal Plant","right pectoral clip"
"Alpena","","SIX FATHOM BANK-G1014         ","","","","Lake trout","Marquette","6/14/1997 12:00:00 AM","32300","7.76","Federal Plant","adipose, coded wire tag"
"Alpena","","SIX FATHOM BANK-G1014         ","","","","Lake trout","Lewis Lake","6/14/1997 12:00:00 AM","30200","7.76","Federal Plant","adipose, coded wire tag"
"Alpena","","SIX FATHOM BANK-G1014         ","","","","Lake trout","Seneca Lake","6/14/1997 12:00:00 AM","29900","6.97","Federal Plant","adipose, coded wire tag"
"Alpena","","SIX FATHOM BANK-G1014         ","","","","Lake trout","Lewis Lake","6/15/1997 12:00:00 AM","29700","7.76","Federal Plant","adipose, coded wire tag"
"Alpena","","SIX FATHOM BANK-G1014         ","","","","Lake trout","Apostle/Gull Is","6/15/1997 12:00:00 AM","25900","7.76","Federal Plant","adipose, coded wire tag"
"Alpena","","SIX FATHOM BANK-G1014         ","","","","Lake trout","Seneca Lake","6/15/1997 12:00:00 AM","29100","7.17","Federal Plant","adipose, coded wire tag"
"Iosco","","OSCODA-G1210                  ","","","","Lake trout","Marquette","6/16/1997 12:00:00 AM","21600","7.6","Federal Plant","right pectoral clip"
"Iosco","","OSCODA-G1210                  ","","","","Lake trout","Marquette","6/16/1997 12:00:00 AM","42300","6.54","Federal Plant","right pectoral clip"
"Iosco","","CHARITY ISLANDS-G1309         ","","","","Lake trout","Marquette","6/16/1997 12:00:00 AM","42300","6.54","Federal Plant","right pectoral clip"
"Huron","","PORT HOPE-G1513               ","","","","Lake trout","Marquette","6/17/1997 12:00:00 AM","10800","7.6","Federal Plant","right pectoral clip"
"Huron","","HARBOR BEACH-G1514            ","","","","Lake trout","Marquette","6/17/1997 12:00:00 AM","62400","7.72","Federal Plant","right pectoral clip"
"Huron","","WHITE ROCK-G1614              ","","","","Lake trout","Marquette","6/18/1997 12:00:00 AM","50400","7.72","Federal Plant","right pectoral clip"
"Sanilac","","FORESTER-G1714                ","","","","Lake trout","Marquette","6/18/1997 12:00:00 AM","33900","7.48","Federal Plant","right pectoral clip"
"Huron","","POINT AUX BARQUES-G1413       ","","","","Lake trout","Seneca Lake","6/19/1997 12:00:00 AM","55100","7.17","Federal Plant","right pectoral clip"
"Huron","","POINT AUX BARQUES-G1413       ","","","","Lake trout","Marquette","6/19/1997 12:00:00 AM","10400","7.64","Federal Plant","right pectoral clip"
"Huron","","GRINDSTONE CITY-G1412         ","","","","Lake trout","Isle Royale","6/19/1997 12:00:00 AM","44400","6.77","Federal Plant","right pectoral clip"
"Arenac","","CHARITY ISLANDS-G1409         ","","","","Lake trout","Seneca Lake","6/20/1997 12:00:00 AM","63500","7.36","Federal Plant","right pectoral clip"
"Huron","","HAT POINT-G1411               ","","","","Lake trout","Isle Royale","6/20/1997 12:00:00 AM","44100","6.85","Federal Plant","right pectoral clip"
"Alcona","","GREENBUSH-G1110               ","","","","Lake trout","Isle Royale","6/22/1997 12:00:00 AM","16800","7.36","Federal Plant","right pectoral clip"
"Alcona","","GREENBUSH-G1110               ","","","","Lake trout","Seneca Lake","6/22/1997 12:00:00 AM","52700","7.6","Federal Plant","right pectoral clip"
"Alcona","","STURGEON POINT REEF-G1010     ","","","","Lake trout","Seneca Lake","6/23/1997 12:00:00 AM","68700","7.48","Federal Plant","right pectoral clip"
"Alcona","","BLACK RIVER-G0912             ","","","","Lake trout","Seneca Lake","6/24/1997 12:00:00 AM","82200","7.17","Federal Plant","right pectoral clip"
"Alcona","","BLACK RIVER-G0911             ","","","","Lake trout","Seneca Lake","6/25/1997 12:00:00 AM","54000","7.36","Federal Plant","right pectoral clip"
"Alcona","","BLACK RIVER-G0910             ","","","","Lake trout","Seneca Lake","6/26/1997 12:00:00 AM","67300","7.28","Federal Plant","right pectoral clip"
"Chippewa","Lake Superior LOWER TAHQUAMENON RIVER MOUTH (48N 06W 14)","LOWER TAHQUAMENON RIVER MOUTH ","48N","06W","14","Lake trout","Marquette","10/1/1997 12:00:00 AM","150000","4.61","State Plant","adipose clip"
"Alcona","","YANKEE REEF-G1114             ","","","","Lake trout","Lewis Lake","10/3/1997 12:00:00 AM","98800","4.88","Federal Plant","right ventral, left pectoral clips"
"Alcona","","YANKEE REEF-G1114             ","","","","Lake trout","Green Lake","10/3/1997 12:00:00 AM","150100","4.21","Federal Plant","right ventral, left pectoral clips"
"Alcona","","YANKEE REEF-G1114             ","","","","Lake trout","Lewis Lake","10/3/1997 12:00:00 AM","78900","4.57","Federal Plant","right ventral, left pectoral clips"
"Alcona","","YANKEE REEF-G1114             ","","","","Lake trout","Lake Superior","10/3/1997 12:00:00 AM","12800","3.62","Federal Plant","right ventral, left pectoral clips"
"Alcona","","YANKEE REEF-G1114             ","","","","Lake trout","Lake Superior","10/3/1997 12:00:00 AM","7900","3.62","Federal Plant","left ventral, right pectoral clips"
"Alger","Grand Sable Lake GRAND SABLE LAKE (49N 14W 15)","GRAND SABLE LAKE              ","49N","14W","15","Lake trout","Marquette","10/3/1997 12:00:00 AM","20000","4.61","State Plant","adipose clip"
"Alpena","","THUNDER BAY-G0809             ","","","","Lake trout","Lake Superior","10/24/1997 12:00:00 AM","45800","3.82","Federal Plant","right ventral, left pectoral clips"
"Alpena","","THUNDER BAY-G0809             ","","","","Lake trout","Lake Superior","10/24/1997 12:00:00 AM","17800","3.82","Federal Plant","left ventral, right pectoral clips"
"Oakland","Cass Lake CASS LAKE (02N 09E 03)","CASS LAKE                     ","02N","09E","03","Lake trout","","12/18/1997 12:00:00 AM","784","5.98","State Plant","none"
"Oakland","Cass Lake CASS LAKE (02N 09E 03)","CASS LAKE                     ","02N","09E","03","Lake trout","","12/18/1997 12:00:00 AM","1294","3.94","State Plant","none"
"Benzie","Crystal Lake YACHT CLUB (26N 16W 13)","YACHT CLUB                    ","26N","16W","13","Lake trout","Marquette","4/8/1998 12:00:00 AM","28008","6.1","State Plant","none"
"Benzie","Crystal Lake YACHT CLUB (26N 16W 13)","YACHT CLUB                    ","26N","16W","13","Lake trout","Marquette","4/13/1998 12:00:00 AM","25500","6.26","State Plant","none"
"Benzie","Crystal Lake YACHT CLUB (26N 16W 13)","YACHT CLUB                    ","26N","16W","13","Lake trout","Marquette","4/13/1998 12:00:00 AM","25500","6.26","State Plant","none"
"Alpena","","THUNDER BAY ISLAND-G0810      ","","","","Lake trout","Apostle/Gull Is","4/15/1998 12:00:00 AM","220000","0.98","Federal Plant","left pectoral clip, heat mark"
"Alpena","","THUNDER BAY ISLAND-G0810      ","","","","Lake trout","Isle Royale","4/15/1998 12:00:00 AM","410000","0.98","Federal Plant","left pectoral clip, heat mark"
"Alpena","","THUNDER BAY ISLAND-G0810      ","","","","Lake trout","Seneca Lake","4/15/1998 12:00:00 AM","30000","0.98","Federal Plant","left pectoral clip, heat mark"
"Alpena","","THUNDER BAY ISLAND-G0810      ","","","","Lake trout","Marquette","4/15/1998 12:00:00 AM","115000","0.98","Federal Plant","left pectoral clip, heat mark"
"Alpena","","THUNDER BAY ISLAND-G0810      ","","","","Lake trout","Green Lake","4/15/1998 12:00:00 AM","300000","0.98","Federal Plant","left pectoral clip, heat mark"
"Grand Traverse","Duck Lake INTERLOCHEN STATE PARK (26N 12W 28)","INTERLOCHEN STATE PARK        ","26N","12W","28","Lake trout","Marquette","4/15/1998 12:00:00 AM","6900","6.1","State Plant","none"
"Grand Traverse","Green Lake GREEN LAKE P.A.S. (25N 12W 05)","GREEN LAKE P.A.S.             ","25N","12W","05","Lake trout","Marquette","4/15/1998 12:00:00 AM","11900","6.1","State Plant","none"
"Kalkaska","Blue Lake BIG BLUE LAKE P.A.S. (28N 05W 22)","BIG BLUE LAKE P.A.S.          ","28N","05W","22","Lake trout","Marquette","4/15/1998 12:00:00 AM","2250","6.1","State Plant","none"
"Leelanau","North Lake Leelanau EAST LELAND TOWNSHIP PARK (31N 12W 35)","EAST LELAND TOWNSHIP PARK     ","31N","12W","35","Lake trout","Marquette","4/15/1998 12:00:00 AM","19500","6.3","State Plant","none"
"Crawford","Higgins Lake NORTH STATE PARK (25N 04W 35)","NORTH STATE PARK              ","25N","04W","35","Lake trout","Marquette","4/16/1998 12:00:00 AM","17250","6.22","State Plant","none"
"Cheboygan","Mullett Lake BOY SCOUT CAMP (36N 02W 24)","BOY SCOUT CAMP                ","36N","02W","24","Lake trout","Marquette","4/17/1998 12:00:00 AM","24800","6.3","State Plant","none"
"Cheboygan","Mullett Lake BOY SCOUT CAMP (36N 02W 24)","BOY SCOUT CAMP                ","36N","02W","24","Lake trout","Marquette","4/17/1998 12:00:00 AM","24800","6.3","State Plant","none"
"Crawford","Higgins Lake NORTH STATE PARK (25N 04W 35)","NORTH STATE PARK              ","25N","04W","35","Lake trout","Marquette","4/20/1998 12:00:00 AM","17250","6.38","State Plant","none"
